Vendor,SystemName,Chips,CoresPer Chip,M Value,M Value Per Core,Published Date
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2637 v4) (Intel Xeon E5-2637 v4, 2CPU x 4Cores, 3.50GHz)",2,4,1120000,"140,000",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2640 v3) (Intel Xeon E5-2640 v3, 2CPU x 8Cores, 2.60GHz)",2,8,1620000,"101,250",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2640 v4) (Intel Xeon E5-2640 v4, 2CPU x 10Cores, 2.40GHz)",2,10,1990000,"99,500",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2643 v3) (Intel Xeon E5-2643 v3, 2CPU x 6Cores, 3.40GHz)",2,6,1530000,"127,500",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2643 v4) (Intel Xeon E5-2643 v4, 2CPU x 6Cores, 3.40GHz)",2,6,1600000,"133,333",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2650 v3) (Intel Xeon E5-2650 v3, 2CPU x 10Cores, 2.30GHz)",2,10,1630000,"81,500",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2650 v4) (Intel Xeon E5-2650 v4, 2CPU x 12Cores, 2.20GHz)",2,12,2320000,"96,667",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2650L v3) (Intel Xeon E5-2650L v3, 2CPU x 12Cores, 1.80GHz)",2,12,1740000,"72,500",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2650L v4) (Intel Xeon E5-2650L v4, 2CPU x 14Cores, 1.70GHz)",2,14,2210000,"78,929",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2660 v3) (Intel Xeon E5-2660 v3, 2CPU x 10Cores, 2.60GHz)",2,10,1840000,"92,000",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2660 v4) (Intel Xeon E5-2660 v4, 2CPU x 14Cores, 2.00GHz)",2,14,2580000,"92,143",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2667 v3) (Intel Xeon E5-2667 v3, 2CPU x 8Cores, 3.20GHz)",2,8,1840000,"115,000",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2667 v4) (Intel Xeon E5-2667 v4, 2CPU x 8Cores, 3.20GHz)",2,8,2090000,"130,625",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2670 v3) (Intel Xeon E5-2670 v3, 2CPU x 12Cores, 2.30GHz)",2,12,1970000,"82,083",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2680 v3) (Intel Xeon E5-2680 v3, 2CPU x 12Cores, 2.50GHz)",2,12,2410000,"100,417",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2680 v4) (Intel Xeon E5-2680 v4, 2CPU x 14Cores, 2.40GHz)",2,14,2930000,"104,643",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2683 v4) (Intel Xeon E5-2683 v4, 2CPU x 16Cores, 2.10GHz)",2,16,2930000,"91,563",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2690 v3) (Intel Xeon E5-2690 v3, 2CPU x 12Cores, 2.60GHz)",2,12,2230000,"92,917",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2690 v4) (Intel Xeon E5-2690 v4, 2CPU x 14Cores, 2.60GHz)",2,14,2650000,"94,643",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2695 v3) (Intel Xeon E5-2695 v3, 2CPU x 14Cores, 2.30GHz)",2,14,2510000,"89,643",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2695 v4) (Intel Xeon E5-2695 v4, 2CPU x 18Cores, 2.10GHz)",2,18,3270000,"90,833",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2697 v3) (Intel Xeon E5-2697 v3, 2CPU x 14Cores, 2.60GHz)",2,14,2720000,"97,143",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2697 v4) (Intel Xeon E5-2697 v4, 2CPU x 18Cores, 2.30GHz)",2,18,3410000,"94,722",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2697A v4) (Intel Xeon E5-2697A v4, 2CPU x 16Cores, 2.60GHz)",2,16,3410000,"106,563",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2698 v3) (Intel Xeon E5-2698 v3, 2CPU x 16Cores, 2.30GHz)",2,16,2790000,"87,188",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2698 v4) (Intel Xeon E5-2698 v4, 2CPU x 20Cores, 2.20GHz)",2,20,3500000,"87,500",01-Mar-16
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2699 v3) (Intel Xeon E5-2699 v3, 2CPU x 18Cores, 2.30GHz)",2,18,2820000,"78,333",01-Sep-14
Huawei,"Huawei - Huawei CH121 V3 (Intel Xeon E5-2699 v4) (Intel Xeon E5-2699 v4, 2CPU x 22Cores, 2.20GHz)",2,22,3520000,"80,000",01-Mar-16
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2603 v2) (Intel Xeon E5-2603 v2, 2CPU x 4Cores, 1.80GHz)",2,4,418000,"52,250",01-Nov-13
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2609) (Intel Xeon E5-2609, 2CPU x 4Cores, 2.40GHz)",2,4,507000,"63,375",01-Nov-13
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2620 v2) (Intel Xeon E5-2620 v2, 2CPU x 6Cores, 2.10GHz)",2,6,949000,"79,083",01-Sep-13
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2637 v2) (Intel Xeon E5-2637 v2, 2CPU x 4Cores, 3.50GHz)",2,4,960000,"120,000",01-Nov-13
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2650 v2) (Intel Xeon E5-2650 v2, 2CPU x 8Cores, 2.60GHz)",2,8,1520000,"95,000",01-Nov-13
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2658 v2) (Intel Xeon E5-2658 v2, 2CPU x 10Cores, 2.40GHz)",2,10,1630000,"81,500",01-Nov-13
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2660 v2) (Intel Xeon E5-2660 v2, 2CPU x 10Cores, 2.20GHz)",2,10,1650000,"82,500",01-Nov-13
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2667 v2) (Intel Xeon E5-2667 v2, 2CPU x 8Cores, 3.30GHz)",2,8,1760000,"110,000",01-Nov-13
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2670) (Intel Xeon E5-2670, 2CPU x 8Cores, 2.60GHz)",2,8,1430000,"89,375",01-Nov-13
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2680 v2, 2CPU x 10Cores, 2.80GHz)",2,10,1890000,"94,500",01-Nov-13
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2695 v2) (Intel Xeon E5-2695 v2, 2CPU x 12Cores, 2.40GHz)",2,12,1990000,"82,917",01-Nov-13
Huawei,"Huawei - Huawei CH140 (Intel Xeon E5-2697 v2, 2CPU x 12Cores, 2.70GHz)",2,12,2120000,"88,333",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2603 v2) (Intel Xeon E5-2603 v2, 2CPU x 4Cores, 1.80GHz)",2,4,410000,"51,250",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2620) (Intel Xeon E5-2620, 2CPU x 6Cores, 2.00GHz)",2,6,879000,"73,250",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2630) (Intel Xeon E5-2630, 2CPU x 6Cores, 2.30GHz)",2,6,976000,"81,333",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2650 v2) (Intel Xeon E5-2650 v2, 2CPU x 8Cores, 2.60GHz)",2,8,1540000,"96,250",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2658 v2, 2CPU x 10Cores, 2.40GHz)",2,10,1680000,"84,000",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2660 v2) (Intel Xeon E5-2660 v2, 2CPU x 10Cores, 2.20GHz)",2,10,1670000,"83,500",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2667 v2) (Intel Xeon E5-2667 v2, 2CPU x 8Cores, 3.30GHz)",2,8,1810000,"113,125",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2670 v2) (Intel Xeon E5-2670 v2, 2CPU x 10Cores, 2.50GHz)",2,10,1830000,"91,500",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2680 v2) (Intel Xeon E5-2680 v2, 2CPU x 10Cores, 2.80GHz)",2,10,1920000,"96,000",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2690 v2) (Intel Xeon E5-2690 v2, 2CPU x 10Cores, 3.00GHz)",2,10,2010000,"100,500",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2695 v2) (Intel Xeon E5-2695 v2, 2CPU x 12Cores, 2.40GHz)",2,12,2060000,"85,833",01-Nov-13
Huawei,"Huawei - Huawei CH220 (Intel Xeon E5-2697 v2) (Intel Xeon E5-2697 v2, 2CPU x 12Cores, 2.70GHz)",2,12,2170000,"90,417",01-Nov-13
Huawei,"Huawei - Huawei CH220 V2 (Intel Xeon E5-2630L v2) (Intel Xeon E5-2630L v2, 2CPU x 6Cores, 2.40GHz)",2,6,1020000,"85,000",01-Sep-13
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2603 v3) (Intel Xeon E5-2603 v3, 2CPU x 6Cores, 1.60GHz)",2,6,690000,"57,500",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2609 v3) (Intel Xeon E5-2609 v3, 2CPU x 6Cores, 1.90GHz)",2,6,690000,"57,500",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2618L v3) (Intel Xeon E5-2618L v3, 2CPU x 8Cores, 2.30GHz)",2,8,1500000,"93,750",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2620 v3) (Intel Xeon E5-2620 v3, 2CPU x 6Cores, 2.40GHz)",2,6,1170000,"97,500",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2623 v3) (Intel Xeon E5-2623 v3, 2CPU x 4Cores, 3.00GHz)",2,4,939000,"117,375",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2630 v3) (Intel Xeon E5-2630 v3, 2CPU x 8Cores, 2.40GHz)",2,8,1420000,"88,750",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2630L v3) (Intel Xeon E5-2630L v3, 2CPU x 8Cores, 1.80GHz)",2,8,1280000,"80,000",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2637 v3) (Intel Xeon E5-2637 v3, 2CPU x 4Cores, 3.50GHz)",2,4,1050000,"131,250",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2640 v3) (Intel Xeon E5-2640 v3, 2CPU x 8Cores, 2.60GHz)",2,8,1620000,"101,250",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2643 v3) (Intel Xeon E5-2643 v3, 2CPU x 6Cores, 3.40GHz)",2,6,1530000,"127,500",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2650 v3) (Intel Xeon E5-2650 v3, 2CPU x 10Cores, 2.30GHz)",2,10,1630000,"81,500",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2650L v3) (Intel Xeon E5-2650L v3, 2CPU x 12Cores, 1.80GHz)",2,12,1740000,"72,500",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2660 v3) (Intel Xeon E5-2660 v3, 2CPU x 10Cores, 2.60GHz)",2,10,1840000,"92,000",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2667 v3) (Intel Xeon E5-2667 v3, 2CPU x 8Cores, 3.20GHz)",2,8,1840000,"115,000",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2670 v3) (Intel Xeon E5-2670 v3, 2CPU x 12Cores, 2.30GHz)",2,12,1970000,"82,083",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2680 v3) (Intel Xeon E5-2680 v3, 2CPU x 12Cores, 2.50GHz)",2,12,2410000,"100,417",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2683 v3) (Intel Xeon E5-2683 v3, 2CPU x 14Cores, 2.00GHz)",2,14,2470000,"88,214",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2690 v3) (Intel Xeon E5-2690 v3, 2CPU x 12Cores, 2.60GHz)",2,12,2230000,"92,917",01-Sep-14
Huawei,"Huawei - Huawei CH220 V3 (Intel Xeon E5-2695 v3) (Intel Xeon E5-2695 v3, 2CPU x 14Cores, 2.30GHz)",2,14,2510000,"89,643",01-Sep-14
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2603 v2) (Intel Xeon E5-2603 v2, 2CPU x 4Cores, 1.80GHz)",2,4,409000,"51,125",01-Nov-13
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2603, 2CPU x 4Cores, 1.80GHz)",2,4,396000,"49,500",01-Nov-13
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2620) (Intel Xeon E5-2620, 2CPU x 6Cores, 2.00GHz)",2,6,879000,"73,250",01-Nov-13
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2640) (Intel Xeon E5-2640, 2CPU x 6Cores, 2.50GHz)",2,6,1040000,"86,667",01-Nov-13
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2650 v2) (Intel Xeon E5-2650 v2, 2CPU x 8Cores, 2.60GHz)",2,8,1540000,"96,250",01-Nov-13
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2658 v2) (Intel Xeon E5-2658 v2, 2CPU x 10Cores, 2.40GHz)",2,10,1670000,"83,500",01-Nov-13
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2660 v2) (Intel Xeon E5-2660 v2, 2CPU x 10Cores, 2.20GHz)",2,10,1670000,"83,500",01-Nov-13
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2667 v2) (Intel Xeon E5-2667 v2, 2CPU x 8Cores, 3.30GHz)",2,8,1800000,"112,500",01-Nov-13
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2670 v2) (Intel Xeon E5-2670 v2, 2CPU x 10Cores, 2.50GHz)",2,10,1820000,"91,000",01-Nov-13
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2680 v2) (Intel Xeon E5-2680 v2, 2CPU x 10Cores, 2.80GHz)",2,10,1920000,"96,000",01-Nov-13
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2695 v2) (Intel Xeon E5-2695 v2, 2CPU x 12Cores, 2.40GHz)",2,12,2060000,"85,833",01-Nov-13
Huawei,"Huawei - Huawei CH221 (Intel Xeon E5-2697 v2) (Intel Xeon E5-2697 v2, 2CPU x 12Cores, 2.70GHz)",2,12,2170000,"90,417",01-Nov-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2603 v2) (Intel Xeon E5-2603 v2, 2CPU x 4Cores, 1.80GHz)",2,4,409000,"51,125",01-Nov-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2603, 2CPU x 4Cores, 1.80GHz)",2,4,396000,"49,500",01-Nov-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2620) (Intel Xeon E5-2620, 2CPU x 6Cores, 2.00GHz)",2,6,882000,"73,500",01-Nov-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2630L v2) (Intel Xeon E5-2630L v2, 2CPU x 6Cores, 2.40GHz)",2,6,1020000,"85,000",01-Sep-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2640) (Intel Xeon E5-2640, 2CPU x 6Cores, 2.50GHz)",2,6,1040000,"86,667",01-Nov-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2650 v2) (Intel Xeon E5-2650 v2, 2CPU x 8Cores, 2.60GHz)",2,8,1540000,"96,250",01-Nov-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2658 v2) (Intel Xeon E5-2658 v2, 2CPU x 10Cores, 2.40GHz)",2,10,1680000,"84,000",01-Nov-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2660 v2) (Intel Xeon E5-2660 v2, 2CPU x 10Cores, 2.20GHz)",2,10,1670000,"83,500",01-Nov-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2667 v2) (Intel Xeon E5-2667 v2, 2CPU x 8Cores, 3.30GHz)",2,8,1800000,"112,500",01-Nov-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2680 v2) (Intel Xeon E5-2680 v2, 2CPU x 10Cores, 2.80GHz)",2,10,1920000,"96,000",01-Nov-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2695 v2) (Intel Xeon E5-2695 v2, 2CPU x 12Cores, 2.40GHz)",2,12,2060000,"85,833",01-Nov-13
Huawei,"Huawei - Huawei CH222 (Intel Xeon E5-2697 v2) (Intel Xeon E5-2697 v2, 2CPU x 12Cores, 2.70GHz)",2,12,2170000,"90,417",01-Nov-13
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2603 v3) (Intel Xeon E5-2603 v3, 2CPU x 6Cores, 1.60GHz)",2,6,690000,"57,500",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2603 v4) (Intel Xeon E5-2603 v4, 2CPU x 6Cores, 1.70GHz)",2,6,731000,"60,917",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2609 v3) (Intel Xeon E5-2609 v3, 2CPU x 6Cores, 1.90GHz)",2,6,690000,"57,500",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2609 v4) (Intel Xeon E5-2609 v4, 2CPU x 8Cores, 1.70GHz)",2,8,969000,"60,563",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2620 v3) (Intel Xeon E5-2620 v3, 2CPU x 6Cores, 2.40GHz)",2,6,1170000,"97,500",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2620 v4) (Intel Xeon E5-2620 v4, 2CPU x 8Cores, 2.10GHz)",2,8,1500000,"93,750",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2623 v3) (Intel Xeon E5-2623 v3, 2CPU x 4Cores, 3.00GHz)",2,4,939000,"117,375",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2623 v4) (Intel Xeon E5-2623 v4, 2CPU x 4Cores, 2.60GHz)",2,4,887000,"110,875",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2630 v3) (Intel Xeon E5-2630 v3, 2CPU x 8Cores, 2.40GHz)",2,8,1420000,"88,750",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2630 v4) (Intel Xeon E5-2630 v4, 2CPU x 10Cores, 2.20GHz)",2,10,1670000,"83,500",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2630L v3) (Intel Xeon E5-2630L v3, 2CPU x 8Cores, 1.80GHz)",2,8,1280000,"80,000",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2637 v3) (Intel Xeon E5-2637 v3, 2CPU x 4Cores, 3.50GHz)",2,4,1050000,"131,250",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2637 v4) (Intel Xeon E5-2637 v4, 2CPU x 4Cores, 3.50GHz)",2,4,1120000,"140,000",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2640 v3) (Intel Xeon E5-2640 v3, 2CPU x 8Cores, 2.60GHz)",2,8,1620000,"101,250",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2640 v4) (Intel Xeon E5-2640 v4, 2CPU x 10Cores, 2.40GHz)",2,10,1990000,"99,500",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2643 v3) (Intel Xeon E5-2643 v3, 2CPU x 6Cores, 3.40GHz)",2,6,1530000,"127,500",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2643 v4) (Intel Xeon E5-2643 v4, 2CPU x 6Cores, 3.40GHz)",2,6,1600000,"133,333",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2650 v3) (Intel Xeon E5-2650 v3, 2CPU x 10Cores, 2.30GHz)",2,10,1630000,"81,500",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2650 v4) (Intel Xeon E5-2650 v4, 2CPU x 12Cores, 2.20GHz)",2,12,2320000,"96,667",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2650L v3) (Intel Xeon E5-2650L v3, 2CPU x 12Cores, 1.80GHz)",2,12,1740000,"72,500",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2650L v4) (Intel Xeon E5-2650L v4, 2CPU x 14Cores, 1.70GHz)",2,14,2210000,"78,929",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2660 v3) (Intel Xeon E5-2660 v3, 2CPU x 10Cores, 2.60GHz)",2,10,1840000,"92,000",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2660 v4) (Intel Xeon E5-2660 v4, 2CPU x 14Cores, 2.00GHz)",2,14,2580000,"92,143",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2667 v3) (Intel Xeon E5-2667 v3, 2CPU x 8Cores, 3.20GHz)",2,8,1840000,"115,000",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2667 v4) (Intel Xeon E5-2667 v4, 2CPU x 8Cores, 3.20GHz)",2,8,2090000,"130,625",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2670 v3) (Intel Xeon E5-2670 v3, 2CPU x 12Cores, 2.30GHz)",2,12,1970000,"82,083",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2680 v3) (Intel Xeon E5-2680 v3, 2CPU x 12Cores, 2.50GHz)",2,12,2410000,"100,417",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2680 v4) (Intel Xeon E5-2680 v4, 2CPU x 14Cores, 2.40GHz)",2,14,2930000,"104,643",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2683 v4) (Intel Xeon E5-2683 v4, 2CPU x 16Cores, 2.10GHz)",2,16,2930000,"91,563",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2690 v3) (Intel Xeon E5-2690 v3, 2CPU x 12Cores, 2.60GHz)",2,12,2230000,"92,917",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2690 v4) (Intel Xeon E5-2690 v4, 2CPU x 14Cores, 2.60GHz)",2,14,2650000,"94,643",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2695 v3) (Intel Xeon E5-2695 v3, 2CPU x 14Cores, 2.30GHz)",2,14,2510000,"89,643",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2695 v4) (Intel Xeon E5-2695 v4, 2CPU x 18Cores, 2.10GHz)",2,18,3270000,"90,833",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2697 v3) (Intel Xeon E5-2697 v3, 2CPU x 14Cores, 2.60GHz)",2,14,2720000,"97,143",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2697 v4) (Intel Xeon E5-2697 v4, 2CPU x 18Cores, 2.30GHz)",2,18,3410000,"94,722",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2697A v4) (Intel Xeon E5-2697A v4, 2CPU x 16Cores, 2.60GHz)",2,16,3410000,"106,563",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2698 v3) (Intel Xeon E5-2698 v3, 2CPU x 16Cores, 2.30GHz)",2,16,2790000,"87,188",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2698 v4) (Intel Xeon E5-2698 v4, 2CPU x 20Cores, 2.20GHz)",2,20,3500000,"87,500",01-Mar-16
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2699 v3) (Intel Xeon E5-2699 v3, 2CPU x 18Cores, 2.30GHz)",2,18,2820000,"78,333",01-Sep-14
Huawei,"Huawei - Huawei CH222 V3 (Intel Xeon E5-2699 v4) (Intel Xeon E5-2699 v4, 2CPU x 22Cores, 2.20GHz)",2,22,3520000,"80,000",01-Mar-16
Huawei,"Huawei - Huawei CH225 V3 (Intel Xeon E5-2603 v3) (Intel Xeon E5-2603 v3, 2CPU x 6Cores, 1.60GHz)",2,6,618000,"51,500",01-Dec-15
Huawei,"Huawei - Huawei CH225 V3 (Intel Xeon E5-2609 v3) (Intel Xeon E5-2609 v3, 2CPU x 6Cores, 1.90GHz)",2,6,713000,"59,417",01-Dec-15
Huawei,"Huawei - Huawei CH225 V3 (Intel Xeon E5-2620 v3) (Intel Xeon E5-2620 v3, 2CPU x 6Cores, 2.40GHz)",2,6,1170000,"97,500",01-Dec-15
Huawei,"Huawei - Huawei CH225 V3 (Intel Xeon E5-2640 v3) (Intel Xeon E5-2640 v3, 2CPU x 8Cores, 2.60GHz)",2,8,1620000,"101,250",01-Dec-15
Huawei,"Huawei - Huawei CH225 V3 (Intel Xeon E5-2667 v3) (Intel Xeon E5-2667 v3, 2CPU x 8Cores, 3.20GHz)",2,8,1840000,"115,000",01-Dec-15
Huawei,"Huawei - Huawei CH226 V3 (Intel Xeon E5-2603 v3) (Intel Xeon E5-2603 v3, 2CPU x 6Cores, 1.60GHz)",2,6,618000,"51,500",01-Sep-14
Huawei,"Huawei - Huawei CH226 V3 (Intel Xeon E5-2609 v3) (Intel Xeon E5-2609 v3, 2CPU x 6Cores, 1.90GHz)",2,6,690000,"57,500",01-Sep-14
Huawei,"Huawei - Huawei CH226 V3 (Intel Xeon E5-2618L v3) (Intel Xeon E5-2618L v3, 2CPU x 8Cores, 2.30GHz)",2,8,1500000,"93,750",01-Sep-14
Huawei,"Huawei - Huawei CH226 V3 (Intel Xeon E5-2620 v3) (Intel Xeon E5-2620 v3, 2CPU x 6Cores, 2.40GHz)",2,6,1170000,"97,500",01-Sep-14
